Source,Destination,Weight
C0151744,C0014742,1.0
C0151744,C0085179,1.0
C0151744,C1377828,1.0
C0151744,C2585575,1.0
C1861455,C0012833,1.0
C1861455,C1321587,1.0
C1861455,C0000737,1.0
C1861455,C0238990,1.0
C1861455,C0278193,1.0
C0152227,C0423600,1.0
C0152227,C0012833,1.0
C0152227,C0348217,1.0
C0152227,C1321587,1.0
C0152227,C0008031,1.0
C0152227,C2242996,1.0
C0152227,C0017168,1.0
C0152227,C3888198,1.0
C0152227,C0442874,1.0
C0152227,C0235031,1.0
C0152227,C0039070,1.0
C0152227,C0152020,1.0
C0152227,C0865800,1.0
C0152227,C0277556,1.0
C0152227,C0149745,1.0
C0152227,C0027404,1.0
C0152227,C0043352,1.0
C0152227,C0039516,1.0
C0152227,C0011168,1.0
C0152227,C0162429,1.0
C0152227,C0849963,1.0
C0152227,C0085624,1.0
C0152227,C0026821,1.0
C0152227,C0028643,1.0
C0152227,C0007859,1.0
C0152227,C0235150,1.0
C0152227,C0004604,1.0
C0152227,C0235162,1.0
C0152227,C0020175,1.0
C0152227,C0023380,1.0
C0152227,C0600142,1.0
C0152227,C0080151,1.0
C1719788,C0877015,1.0
C1719788,C0205721,1.0
C1719788,C0343401,1.0
C1719788,C0038644,1.0
C1719788,C1866994,1.0
C1719788,C0037284,1.0
C1719788,C2363771,1.0
C1719788,C0034072,1.0
C1719788,C0598196,1.0
C1719788,C0221055,1.0
C1719788,C0796176,1.0
C1719788,C1318973,1.0
C1719788,C0013336,1.0
C1719788,C0849640,1.0
C1719788,C0030201,1.0
C1719788,C0271188,1.0
C0877015,C0205721,1.0
C0877015,C0343401,1.0
C0877015,C0038644,1.0
C0877015,C1866994,1.0
C0877015,C0037284,1.0
C0877015,C2363771,1.0
C0877015,C0034072,1.0
C0877015,C0598196,1.0
C0877015,C0221055,1.0
C0877015,C0796176,2.0
C0877015,C1318973,1.0
C0877015,C0013336,1.0
C0877015,C0849640,1.0
C0877015,C0030201,13.0
C0877015,C0271188,1.0
C0877015,C0018834,1.0
C0877015,C0847097,1.0
C0877015,C0015230,1.0
C0877015,C0270627,1.0
C0877015,C0175697,1.0
C0877015,C1260899,1.0
C0877015,C3278560,1.0
C0877015,C0022353,1.0
C0877015,C0012833,1.0
C0877015,C0038454,1.0
C0877015,C0175754,2.0
C0877015,C0348217,1.0
C0877015,C0263314,1.0
C0877015,C0008031,1.0
C0877015,C0017168,1.0
C0877015,C0011175,2.0
C0877015,C0085624,2.0
C0877015,C0028643,1.0
C0877015,C0004604,3.0
C0877015,C0149871,1.0
C0877015,C0426484,1.0
C0877015,C0221512,1.0
C0877015,C0748706,3.0
C0877015,C0028081,2.0
C0877015,C0000737,1.0
C0877015,C0438716,1.0
C0877015,C0149725,1.0
C0877015,C0004364,1.0
C0877015,C0019212,2.0
C0877015,C0231530,1.0
C0877015,C0032781,1.0
C0877015,C0393691,1.0
C0877015,C0751340,1.0
C0877015,C0423621,1.0
C0877015,C0239836,1.0
C0877015,C0013395,1.0
C0877015,C0270860,1.0
C0877015,C0238995,1.0
C0877015,C0272187,1.0
C0877015,C0040213,1.0
C0877015,C0032231,1.0
C0877015,C0027092,1.0
C0877015,C0034065,1.0
C0877015,C0037315,1.0
C0877015,C0268281,1.0
C0877015,C0276138,1.0
C0877015,C0235716,1.0
C0877015,C0850630,1.0
C0877015,C0239511,1.0
C0877015,C0743323,1.0
C0877015,C0020450,1.0
C0877015,C0034642,1.0
C0877015,C0234230,1.0
C0877015,C0080151,3.0
C0877015,C0043194,1.0
C0877015,C0272285,2.0
C0877015,C1535939,2.0
C0877015,C0006267,1.0
C0877015,C0022521,1.0
C0877015,C0268696,1.0
C0877015,C0014544,1.0
C0877015,C1832215,2.0
C0877015,C0427008,2.0
C0877015,C0857946,1.0
C0877015,C0521839,1.0
C0877015,C0020951,1.0
C0877015,C0030409,1.0
C0205721,C0343401,1.0
C0205721,C0038644,1.0
C0205721,C1866994,1.0
C0205721,C0037284,1.0
C0205721,C2363771,1.0
C0205721,C0034072,1.0
C0205721,C0598196,1.0
C0205721,C0221055,1.0
C0205721,C0796176,1.0
C0205721,C1318973,1.0
C0205721,C0013336,1.0
C0205721,C0849640,1.0
C0205721,C0030201,1.0
C0205721,C0271188,1.0
C0343401,C0038644,1.0
C0343401,C1866994,1.0
C0343401,C0037284,1.0
C0343401,C2363771,1.0
C0343401,C0034072,1.0
C0343401,C0598196,1.0
C0343401,C0221055,1.0
C0343401,C0796176,1.0
C0343401,C1318973,1.0
C0343401,C0013336,1.0
C0343401,C0849640,1.0
C0343401,C0030201,1.0
C0343401,C0271188,1.0
C0343401,C3278560,1.0
C0343401,C0175754,1.0
C0343401,C0033860,1.0
C0343401,C0032319,1.0
C0343401,C0030299,1.0
C0343401,C1848392,1.0
C0343401,C0017667,1.0
C0343401,C0263393,1.0
C0038644,C1866994,1.0
C0038644,C0037284,1.0
C0038644,C2363771,1.0
C0038644,C0034072,1.0
C0038644,C0598196,1.0
C0038644,C0221055,1.0
C0038644,C0796176,1.0
C0038644,C1318973,1.0
C0038644,C0013336,1.0
C0038644,C0849640,1.0
C0038644,C0030201,1.0
C0038644,C0271188,1.0
C0038644,C0085306,1.0
C1866994,C0037284,1.0
C1866994,C2363771,1.0
C1866994,C0034072,1.0
C1866994,C0598196,1.0
C1866994,C0221055,1.0
C1866994,C0796176,1.0
C1866994,C1318973,1.0
C1866994,C0013336,1.0
C1866994,C0849640,1.0
C1866994,C0030201,1.0
C1866994,C0271188,1.0
C0037284,C2363771,1.0
C0037284,C0034072,1.0
C0037284,C0598196,1.0
C0037284,C0221055,1.0
C0037284,C0796176,1.0
C0037284,C1318973,1.0
C0037284,C0013336,1.0
C0037284,C0849640,1.0
C0037284,C0030201,1.0
C0037284,C0271188,1.0
C0037284,C0015230,1.0
C0037284,C0024138,1.0
C0037284,C0574002,1.0
C2363771,C0034072,1.0
C2363771,C0598196,1.0
C2363771,C0221055,1.0
C2363771,C0796176,1.0
C2363771,C1318973,1.0
C2363771,C0013336,1.0
C2363771,C0849640,1.0
C2363771,C0030201,1.0
C2363771,C0271188,1.0
C0034072,C0598196,1.0
C0034072,C0221055,1.0
C0034072,C0796176,1.0
C0034072,C1318973,1.0
C0034072,C0013336,1.0
C0034072,C0849640,1.0
C0034072,C0030201,1.0
C0034072,C0271188,1.0
C0598196,C0221055,1.0
C0598196,C0796176,1.0
C0598196,C1318973,1.0
C0598196,C0013336,1.0
C0598196,C0849640,1.0
C0598196,C0030201,1.0
C0598196,C0271188,1.0
C0221055,C0796176,1.0
C0221055,C1318973,1.0
C0221055,C0013336,1.0
C0221055,C0849640,1.0
C0221055,C0030201,1.0
C0221055,C0271188,1.0
C0221055,C0268238,2.0
C0221055,C0001175,2.0
C0221055,C0006277,2.0
C0221055,C0575090,2.0
C0221055,C2370950,2.0
C0221055,C0272285,1.0
C0221055,C2939465,1.0
C0221055,C0085110,1.0
C0221055,C0268124,1.0
C0221055,C0026691,1.0
C0221055,C0678236,1.0
C0221055,C0018784,2.0
C0221055,C0035920,2.0
C0221055,C0042594,2.0
C0221055,C0036285,2.0
C0221055,C0155502,2.0
C0221055,C0034050,1.0
C0796176,C1318973,1.0
C0796176,C0013336,1.0
C0796176,C0849640,1.0
C0796176,C0030201,2.0
C0796176,C0271188,1.0
C0796176,C0087031,1.0
C0796176,C0015230,2.0
C0796176,C0175697,2.0
C0796176,C1260899,1.0
C0796176,C0022353,1.0
C0796176,C0012833,1.0
C0796176,C0231311,1.0
C0796176,C0348217,1.0
C0796176,C1321587,1.0
C0796176,C0008031,1.0
C0796176,C0277556,1.0
C0796176,C0020175,1.0
C0796176,C0221512,1.0
C0796176,C0016053,1.0
C0796176,C0302539,1.0
C0796176,C0015674,1.0
C0796176,C0004095,1.0
C0796176,C0004364,1.0
C0796176,C0858600,1.0
C0796176,C0019212,2.0
C0796176,C0730321,2.0
C0796176,C0242383,1.0
C0796176,C1861735,1.0
C0796176,C0030481,2.0
C0796176,C0275626,1.0
C0796176,C0238995,1.0
C0796176,C0042214,1.0
C0796176,C0080151,1.0
C0796176,C0043194,3.0
C0796176,C0086132,1.0
C0796176,C2931877,4.0
C0796176,C0231451,1.0
C0796176,C0272285,1.0
C0796176,C0085631,1.0
C0796176,C0002880,1.0
C0796176,C0006267,2.0
C0796176,C0013902,1.0
C0796176,C0014544,1.0
C0796176,C1956257,1.0
C0796176,C0033860,1.0
C0796176,C0015190,1.0
C0796176,C0268497,1.0
C0796176,C0035258,1.0
C0796176,C0009269,1.0
C0796176,C0267808,2.0
C0796176,C0023374,2.0
C0796176,C0339510,2.0
C0796176,C0085632,2.0
C0796176,C0238190,1.0
C0796176,C0813142,1.0
C0796176,C0559483,1.0
C0796176,C0917799,1.0
C0796176,C1850106,1.0
C0796176,C0023895,1.0
C0796176,C0008715,1.0
C0796176,C0497169,1.0
C0796176,C0857946,1.0
C0796176,C0521839,1.0
C0796176,C0020951,1.0
C0796176,C0030409,1.0
C1318973,C0013336,1.0
C1318973,C0849640,1.0
C1318973,C0030201,1.0
C1318973,C0271188,1.0
C0013336,C0849640,1.0
C0013336,C0030201,1.0
C0013336,C0271188,1.0
C0013336,C0812426,1.0
C0013336,C0272285,1.0
C0013336,C0022893,1.0
C0849640,C0030201,1.0
C0849640,C0271188,1.0
C0030201,C0271188,1.0
C0030201,C0018834,1.0
C0030201,C0847097,1.0
C0030201,C0015230,1.0
C0030201,C0270627,1.0
C0030201,C0175697,1.0
C0030201,C1260899,1.0
C0030201,C3278560,1.0
C0030201,C0022353,1.0
C0030201,C0012833,1.0
C0030201,C0038454,1.0
C0030201,C0175754,2.0
C0030201,C0348217,1.0
C0030201,C0263314,1.0
C0030201,C0008031,1.0
C0030201,C0017168,1.0
C0030201,C0011175,2.0
C0030201,C0085624,2.0
C0030201,C0028643,1.0
C0030201,C0004604,3.0
C0030201,C0149871,1.0
C0030201,C0426484,1.0
C0030201,C0221512,1.0
C0030201,C0748706,3.0
C0030201,C0028081,2.0
C0030201,C0000737,1.0
C0030201,C0438716,1.0
C0030201,C0149725,1.0
C0030201,C0004364,1.0
C0030201,C0019212,2.0
C0030201,C0231530,1.0
C0030201,C0032781,1.0
C0030201,C0393691,1.0
C0030201,C0751340,1.0
C0030201,C0423621,1.0
C0030201,C0239836,1.0
C0030201,C0013395,1.0
C0030201,C0270860,1.0
C0030201,C0238995,1.0
C0030201,C0272187,1.0
C0030201,C0040213,1.0
C0030201,C0032231,1.0
C0030201,C0027092,1.0
C0030201,C0034065,1.0
C0030201,C0037315,1.0
C0030201,C0268281,1.0
C0030201,C0276138,1.0
C0030201,C0235716,1.0
C0030201,C0850630,1.0
C0030201,C0239511,1.0
C0030201,C0743323,1.0
C0030201,C0020450,1.0
C0030201,C0034642,1.0
C0030201,C0234230,1.0
C0030201,C0080151,3.0
C0030201,C0043194,1.0
C0030201,C0272285,2.0
C0030201,C1535939,2.0
C0030201,C0006267,1.0
C0030201,C0022521,1.0
C0030201,C0268696,1.0
C0030201,C0014544,1.0
C0030201,C1832215,2.0
C0030201,C0427008,2.0
C0030201,C0857946,1.0
C0030201,C0521839,1.0
C0030201,C0020951,1.0
C0030201,C0030409,1.0
C0035222,C0018799,1.0
C0035222,C0016522,1.0
C0035222,C0002351,1.0
C0035222,C2314994,1.0
C0035222,C0272213,1.0
C0035222,C0032064,1.0
C0035222,C0263314,1.0
C0035222,C0019693,1.0
C0035222,C0019372,1.0
C0035222,C0003873,1.0
C0035222,C1290884,2.0
C0035222,C0036690,1.0
C0035222,C0036474,1.0
C0035222,C0011175,1.0
C0035222,C0423086,1.0
C0035222,C0010068,1.0
C0035222,C0005779,1.0
C0035222,C0302539,2.0
C0035222,C0149725,1.0
C0035222,C0004364,1.0
C0035222,C2957106,2.0
C0035222,C0742339,2.0
C0035222,C0578050,1.0
C0035222,C0423621,1.0
C0035222,C0270860,1.0
C0035222,C0010340,1.0
C0035222,C0000809,1.0
C0035222,C0023976,1.0
C0035222,C0333262,1.0
C0035222,C0004610,1.0
C0035222,C3280586,1.0
C0087031,C0277556,1.0
C0087031,C0019212,1.0
C0087031,C0085631,1.0
C0087031,C1956257,1.0
C0087031,C0033860,1.0
C0087031,C1850106,1.0
C0087031,C0023895,1.0
C0087031,C0008715,1.0
C0087031,C0497169,1.0
C0018834,C0847097,3.0
C0018834,C0012833,2.0
C0018834,C0038454,1.0
C0018834,C0263314,1.0
C0018834,C1321587,1.0
C0018834,C0018621,1.0
C0018834,C0006277,1.0
C0018834,C0008031,3.0
C0018834,C1096594,1.0
C0018834,C2242996,1.0
C0018834,C0017168,3.0
C0018834,C0011175,1.0
C0018834,C0442874,1.0
C0018834,C0043352,1.0
C0018834,C0085624,3.0
C0018834,C0028643,2.0
C0018834,C0004604,1.0
C0018834,C0426484,1.0
C0018834,C0221512,2.0
C0018834,C0239377,1.0
C0018834,C0748706,1.0
C0018834,C0028081,1.0
C0018834,C0000737,2.0
C0018834,C0438716,1.0
C0018834,C0149725,1.0
C0018834,C1443924,1.0
C0018834,C0014724,1.0
C0018834,C0149931,1.0
C0018834,C0019212,1.0
C0018834,C0231530,1.0
C0018834,C0231772,1.0
C0018834,C0423621,1.0
C0018834,C0751409,1.0
C0018834,C0239836,1.0
C0018834,C0013395,1.0
C0018834,C0270860,1.0
C0018834,C0238995,1.0
C0018834,C0040213,1.0
C0018834,C0032231,1.0
C0018834,C0027092,1.0
C0018834,C0034065,1.0
C0018834,C0037315,1.0
C0018834,C0268281,1.0
C0018834,C0276138,1.0
C0018834,C0235716,1.0
C0018834,C0850630,1.0
C0018834,C0239511,1.0
C0018834,C0743323,1.0
C0018834,C0020450,1.0
C0018834,C0034642,1.0
C0018834,C0234230,1.0
C0018834,C0019360,1.0
C0018834,C3276706,1.0
C0018834,C0277564,1.0
C0018834,C1535939,1.0
C0018834,C0023646,1.0
C0018834,C0023890,1.0
C0018834,C0270910,1.0
C0018834,C0014804,1.0
C0018834,C1720830,1.0
C0018834,C0239649,1.0
C0018834,C0850060,1.0
C0018834,C0241044,1.0
C0018834,C0518214,1.0
C0018834,C0877716,1.0
C0018834,C0853813,1.0
C0847097,C0012833,2.0
C0847097,C0038454,1.0
C0847097,C0263314,1.0
C0847097,C1321587,1.0
C0847097,C0008031,1.0
C0847097,C0017168,2.0
C0847097,C0011175,1.0
C0847097,C0085624,1.0
C0847097,C0028643,1.0
C0847097,C0004604,1.0
C0847097,C0426484,1.0
C0847097,C0221512,1.0
C0847097,C0748706,1.0
C0847097,C0028081,1.0
C0847097,C0000737,1.0
C0847097,C0438716,1.0
C0847097,C0019212,1.0
C0847097,C0231530,1.0
C0847097,C0423621,1.0
C0847097,C0239836,1.0
C0847097,C0013395,1.0
C0847097,C0270860,1.0
C0847097,C0238995,1.0
C0847097,C0040213,1.0
C0847097,C0032231,1.0
C0847097,C0027092,1.0
C0847097,C0034065,1.0
C0847097,C0037315,1.0
C0847097,C0268281,1.0
C0847097,C0276138,1.0
C0847097,C0235716,1.0
C0847097,C0850630,1.0
C0847097,C0239511,1.0
C0847097,C0743323,1.0
C0847097,C0020450,1.0
C0847097,C0034642,1.0
C0847097,C0234230,1.0
C0858958,C0018799,1.0
C0858958,C0268238,1.0
C0018799,C0268238,1.0
C0018799,C0015230,1.0
C0018799,C0263314,1.0
C0018799,C1290884,1.0
C0018799,C0036690,2.0
C0018799,C1836123,1.0
C0018799,C0522179,1.0
C0018799,C0277556,1.0
C0018799,C0085624,1.0
C0018799,C0004364,1.0
C0018799,C0010340,1.0
C0018799,C1142578,1.0
C0018799,C0543829,1.0
C0018799,C0000809,1.0
C0018799,C0023976,1.0
C0018799,C0333262,1.0
C0018799,C0004610,1.0
C0018799,C3280586,1.0
C0268238,C0001175,2.0
C0268238,C0006277,2.0
C0268238,C0575090,2.0
C0268238,C2370950,2.0
C0268238,C0018784,2.0
C0268238,C0035920,2.0
C0268238,C0042594,2.0
C0268238,C0036285,2.0
C0268238,C0155502,2.0
C0015230,C0024138,1.0
C0015230,C0574002,1.0
C0015230,C1260899,2.0
C0015230,C1313983,1.0
C0015230,C0012833,3.0
C0015230,C0231311,2.0
C0015230,C0348217,1.0
C0015230,C1579931,1.0
C0015230,C1321587,1.0
C0015230,C0018621,2.0
C0015230,C0008031,1.0
C0015230,C0036690,2.0
C0015230,C0795934,1.0
C0015230,C1836123,1.0
C0015230,C0019345,1.0
C0015230,C2242996,1.0
C0015230,C0017168,1.0
C0015230,C0277556,2.0
C0015230,C0162429,1.0
C0015230,C0085624,1.0
C0015230,C0026821,1.0
C0015230,C0007859,1.0
C0015230,C0004604,1.0
C0015230,C0235162,1.0
C0015230,C0020175,3.0
C0015230,C0013456,1.0
C0015230,C0235234,1.0
C0015230,C0042029,1.0
C0015230,C0032026,2.0
C0015230,C0426484,1.0
C0015230,C0221512,3.0
C0015230,C0239377,1.0
C0015230,C0016053,2.0
C0015230,C0302539,2.0
C0015230,C0231918,1.0
C0015230,C0042109,1.0
C0015230,C0009763,1.0
C0015230,C0003864,1.0
C0015230,C0438716,1.0
C0015230,C0149931,1.0
C0015230,C0362046,1.0
C0015230,C0040425,1.0
C0015230,C1510471,1.0
C0015230,C0004364,2.0
C0015230,C0847554,1.0
C0015230,C2957106,1.0
C0015230,C0439814,1.0
C0015230,C0742339,1.0
C0015230,C0497366,1.0
C0015230,C0017672,1.0
C0015230,C0677500,1.0
C0015230,C0586407,1.0
C0015230,C2039120,1.0
C0015230,C0238741,2.0
C0015230,C0239886,1.0
C0015230,C0019825,1.0
C0015230,C0033771,1.0
C0015230,C0423572,1.0
C0015230,C0019212,1.0
C0015230,C0700201,1.0
C0015230,C1854310,2.0
C0015230,C0730321,4.0
C0015230,C0037278,1.0
C0015230,C0011603,1.0
C0015230,C1579838,1.0
C0015230,C0857199,1.0
C0015230,C0231772,1.0
C0015230,C0041834,1.0
C0015230,C0242383,2.0
C0015230,C0231811,2.0
C0015230,C0034152,1.0
C0015230,C0153062,1.0
C0015230,C0687681,1.0
C0015230,C0080151,3.0
C0015230,C0043194,2.0
C0015230,C0016470,1.0
C0015230,C0221232,1.0
C0015230,C0265514,1.0
C0015230,C0086132,1.0
C0015230,C2931877,2.0
C0015230,C0272285,1.0
C0015230,C0019360,2.0
C0015230,C0019112,1.0
C0015230,C1535939,2.0
C0015230,C0231706,3.0
C0015230,C0848222,2.0
C0015230,C0423640,2.0
C0015230,C0238190,2.0
C0015230,C0813142,2.0
C0015230,C0559483,2.0
C0015230,C0917799,1.0
C0015230,C0857946,1.0
C0015230,C0521839,1.0
C0015230,C0020951,1.0
C0015230,C0030409,1.0
C0024138,C0574002,1.0
C0024138,C3495488,1.0
C0024138,C0016053,1.0
C0024138,C0302539,1.0
C0024138,C0004364,1.0
C0024138,C0080151,1.0
C0024138,C1561643,1.0
C0024138,C0677607,1.0
C0024138,C0031542,1.0
C0024138,C0014175,1.0
C0024138,C0206062,1.0
C0024138,C0038160,1.0
C0024138,C0040128,1.0
C0024138,C0029408,1.0
C0024138,C0031117,1.0
C0270627,C0175697,1.0
C0270627,C1260899,3.0
C0270627,C3278560,1.0
C0270627,C0022353,1.0
C0270627,C0008031,1.0
C0270627,C0004604,2.0
C0270627,C2039120,1.0
C0270627,C0424805,1.0
C0270627,C0080151,1.0
C0270627,C0043194,1.0
C0270627,C0024031,1.0
C0175697,C1260899,1.0
C0175697,C3278560,1.0
C0175697,C0022353,1.0
C0175697,C1321587,1.0
C0175697,C0008031,1.0
C0175697,C1277295,1.0
C0175697,C0009806,1.0
C0175697,C0011175,1.0
C0175697,C0039070,1.0
C0175697,C0013456,1.0
C0175697,C0239377,1.0
C0175697,C0016053,1.0
C0175697,C0302539,1.0
C0175697,C0024902,1.0
C0175697,C0730321,2.0
C0175697,C1744601,1.0
C0175697,C0424653,1.0
C0175697,C0030481,2.0
C0175697,C0080151,1.0
C0175697,C0043194,1.0
C0175697,C2931877,2.0
C0175697,C0272285,1.0
C0175697,C0006267,2.0
C0175697,C0267808,2.0
C0175697,C0023374,2.0
C0175697,C0339510,2.0
C0175697,C0085632,2.0
C1260899,C3278560,1.0
C1260899,C0022353,1.0
C1260899,C0032064,1.0
C1260899,C0348217,1.0
C1260899,C1321587,1.0
C1260899,C0008031,1.0
C1260899,C0011175,1.0
C1260899,C0004604,2.0
C1260899,C0149871,1.0
C1260899,C2039120,1.0
C1260899,C1854310,1.0
C1260899,C0730321,2.0
C1260899,C0424805,1.0
C1260899,C0231811,2.0
C1260899,C0042214,1.0
C1260899,C0080151,5.0
C1260899,C0043194,4.0
C1260899,C0024031,1.0
C1260899,C0043144,1.0
C1260899,C0231451,1.0
C1260899,C0272285,2.0
C1260899,C0019360,2.0
C1260899,C1535939,4.0
C1260899,C0679225,1.0
C1260899,C0039483,1.0
C1260899,C0231706,2.0
C1260899,C0006267,1.0
C1260899,C0013902,1.0
C1260899,C0848222,2.0
C1260899,C0423640,2.0
C1260899,C0009269,1.0
C1260899,C3281223,1.0
C1260899,C1859452,1.0
C1260899,C0744638,1.0
C1260899,C0085096,1.0
C1260899,C0019559,1.0
C1260899,C0153064,1.0
C1260899,C0233488,1.0
C1260899,C0040038,1.0
C1260899,C0398623,1.0
C1260899,C0018939,1.0
C1260899,C1859722,1.0
C3278560,C0022353,1.0
C3278560,C0175754,1.0
C3278560,C0242301,1.0
C3278560,C0033860,1.0
C3278560,C0025237,1.0
C3278560,C0242292,1.0
C3278560,C0029134,1.0
C3278560,C0032319,1.0
C3278560,C0030299,1.0
C3278560,C1848392,1.0
C3278560,C0017667,1.0
C3278560,C0263393,1.0
C0022353,C0302539,1.0
C0022353,C0004095,1.0
C0022353,C0043194,1.0
C0022353,C2931877,1.0
C0022353,C0002880,1.0
C0022353,C0014544,1.0
C0022353,C0015190,1.0
C0022353,C0268497,1.0
C0022353,C0035258,1.0
C0022353,C0009269,1.0
C1313983,C0012833,1.0
C1313983,C0008031,1.0
C1313983,C0232431,1.0
C1313983,C0009763,1.0
C1313983,C3257803,1.0
C1313983,C0028081,1.0
C0012833,C0038454,2.0
C0012833,C0348217,1.0
C0012833,C1579931,2.0
C0012833,C0740396,1.0
C0012833,C0263314,1.0
C0012833,C1321587,4.0
C0012833,C0006277,1.0
C0012833,C0008031,6.0
C0012833,C0795934,1.0
C0012833,C1836123,1.0
C0012833,C0019345,1.0
C0012833,C0231912,1.0
C0012833,C2945698,1.0
C0012833,C2242996,6.0
C0012833,C3714506,1.0
C0012833,C0017168,6.0
C0012833,C0009806,1.0
C0012833,C0011175,2.0
C0012833,C3888198,1.0
C0012833,C0476288,1.0
C0012833,C0442874,1.0
C0012833,C0235031,3.0
C0012833,C0039070,2.0
C0012833,C0152020,1.0
C0012833,C0865800,1.0
C0012833,C0277556,5.0
C0012833,C0149745,1.0
C0012833,C0027404,1.0
C0012833,C0043352,1.0
C0012833,C0039516,1.0
C0012833,C0011168,2.0
C0012833,C0162429,3.0
C0012833,C0849963,1.0
C0012833,C0085624,4.0
C0012833,C0026821,3.0
C0012833,C0028643,2.0
C0012833,C0007859,2.0
C0012833,C0235150,1.0
C0012833,C0004604,4.0
C0012833,C0235162,2.0
C0012833,C0020175,2.0
C0012833,C0023380,1.0
C0012833,C0600142,2.0
C0012833,C0013456,1.0
C0012833,C0235234,1.0
C0012833,C0426484,1.0
C0012833,C0221512,5.0
C0012833,C0917801,1.0
C0012833,C0239377,1.0
C0012833,C0302539,2.0
C0012833,C0231918,1.0
C0012833,C0015674,1.0
C0012833,C0042109,1.0
C0012833,C0748706,1.0
C0012833,C0009763,2.0
C0012833,C0028081,2.0
C0012833,C0003864,1.0
C0012833,C0024902,3.0
C0012833,C3809991,1.0
C0012833,C0000737,4.0
C0012833,C0455770,1.0
C0012833,C0344375,1.0
C0012833,C0439053,2.0
C0012833,C0021313,1.0
C0012833,C0438716,4.0
C0012833,C1443924,1.0
C0012833,C0849959,2.0
C0012833,C0042571,4.0
C0012833,C0850437,1.0
C0012833,C0149931,1.0
C0012833,C0362046,2.0
C0012833,C0040425,2.0
C0012833,C1510471,1.0
C0012833,C0004364,2.0
C0012833,C0847554,1.0
C0012833,C2957106,3.0
C0012833,C0439814,1.0
C0012833,C0742339,1.0
C0012833,C0497366,1.0
C0012833,C0017672,1.0
C0012833,C0677500,1.0
C0012833,C0586407,1.0
C0012833,C2039120,2.0
C0012833,C0238741,1.0
C0012833,C0239886,2.0
C0012833,C0019825,2.0
C0012833,C0581880,1.0
C0012833,C0019212,2.0
C0012833,C0010964,1.0
C0012833,C0231530,1.0
C0012833,C0041834,1.0
C0012833,C0231837,1.0
C0012833,C0423621,1.0
C0012833,C0239182,1.0
C0012833,C0242301,1.0
C0012833,C1849334,1.0
C0012833,C0424805,1.0
C0012833,C0238990,2.0
C0012833,C0039082,1.0
C0012833,C1969653,2.0
C0012833,C0751409,1.0
C0012833,C0848464,1.0
C0012833,C0751410,1.0
C0012833,C0239836,2.0
C0012833,C0547030,1.0
C0012833,C0344232,1.0
C0012833,C0278193,1.0
C0012833,C0013395,1.0
C0012833,C0270860,1.0
C0012833,C0234786,1.0
C0012833,C0848277,1.0
C0012833,C0231811,1.0
C0012833,C0575090,1.0
C0012833,C0235283,1.0
C0012833,C0275626,1.0
C0012833,C0238995,2.0
C0012833,C0040213,1.0
C0012833,C0032231,1.0
C0012833,C0027092,1.0
C0012833,C0034065,1.0
C0012833,C0037315,2.0
C0012833,C0268281,1.0
C0012833,C0276138,1.0
C0012833,C0235716,2.0
C0012833,C0850630,1.0
C0012833,C0239511,1.0
C0012833,C0743323,1.0
C0012833,C0020450,1.0
C0012833,C0034642,1.0
C0012833,C0234230,1.0
C0012833,C0272285,1.0
C0012833,C0019360,1.0
C0012833,C0011119,1.0
C0012833,C1535939,2.0
C0012833,C1561643,1.0
C0012833,C1868677,1.0
C0012833,C0679225,1.0
C0012833,C0679247,1.0
C0012833,C0039483,1.0
C0012833,C0730607,1.0
C0012833,C0001486,1.0
C0012833,C0037011,1.0
C0012833,C0278141,1.0
C0012833,C2037193,1.0
C0012833,C0857072,1.0
C0012833,C0749769,1.0
C0012833,C0039239,1.0
C0012833,C0159028,1.0
C0038454,C0543698,1.0
C0038454,C0001175,1.0
C0038454,C0796254,1.0
C0038454,C0042373,1.0
C0038454,C0263314,1.0
C0038454,C0008031,1.0
C0038454,C0017168,1.0
C0038454,C0011175,1.0
C0038454,C0235031,1.0
C0038454,C0277556,1.0
C0038454,C0011168,1.0
C0038454,C0085624,1.0
C0038454,C0028643,1.0
C0038454,C0004604,1.0
C0038454,C0042029,1.0
C0038454,C0426484,1.0
C0038454,C0221512,1.0
C0038454,C0748706,1.0
C0038454,C0009763,1.0
C0038454,C0028081,1.0
C0038454,C0000737,1.0
C0038454,C0438716,2.0
C0038454,C0849959,1.0
C0038454,C0042571,1.0
C0038454,C0019212,1.0
C0038454,C0231530,1.0
C0038454,C0423621,1.0
C0038454,C0239836,1.0
C0038454,C0013395,1.0
C0038454,C0270860,1.0
C0038454,C0234786,1.0
C0038454,C0848277,1.0
C0038454,C0231811,1.0
C0038454,C0575090,1.0
C0038454,C0235283,1.0
C0038454,C0238995,1.0
C0038454,C0040213,1.0
C0038454,C0032231,1.0
C0038454,C0027092,1.0
C0038454,C0034065,1.0
C0038454,C0037315,1.0
C0038454,C0268281,1.0
C0038454,C0276138,1.0
C0038454,C0235716,1.0
C0038454,C0850630,1.0
C0038454,C0239511,1.0
C0038454,C0743323,1.0
C0038454,C0020450,1.0
C0038454,C0034642,1.0
C0038454,C0234230,1.0
C0543698,C0001175,1.0
C0543698,C0796254,1.0
C0001175,C0796254,1.0
C0001175,C0152936,1.0
C0001175,C0032064,1.0
C0001175,C0024814,1.0
C0001175,C0004698,1.0
C0001175,C0003462,1.0
